V_1,V_2,V_3,V_4
284,6500,0.09909,0.00062
284,6550,0.09918,0.00062
284,6600,0.09927,0.00062
284,6650,0.09936,0.00062
284,6700,0.09944,0.00061
284,6750,0.09953,0.00061
284,6800,0.09962,0.00061
284,6850,0.09971,0.00061
284,6900,0.09979,0.00061
284,6950,0.09988,0.00061
284,7000,0.09996,0.00061
286,4300,0.09235,0.00063
286,4350,0.09246,0.00063
286,4400,0.09258,0.00063
286,4450,0.09269,0.00063
286,4500,0.0928,0.00063
286,4550,0.09291,0.00063
286,4600,0.09302,0.00062
286,4650,0.09313,0.00062
286,4700,0.09324,0.00062
286,4750,0.09335,0.00062
286,4800,0.09345,0.00062
286,4850,0.09356,0.00062
286,4900,0.09367,0.00062
286,4950,0.09377,0.00062
286,5000,0.09388,0.00062
286,5050,0.09398,0.00062
286,5100,0.09409,0.00062
286,5150,0.09419,0.00062
286,5200,0.0943,0.00062
286,5250,0.0944,0.00062
286,5300,0.0945,0.00062
286,5350,0.09461,0.00062
286,5400,0.09471,0.00062
286,5450,0.09481,0.00062
286,5500,0.09491,0.00062
286,5550,0.09501,0.00062
286,5600,0.09511,0.00062
286,5650,0.09521,0.00062
286,5700,0.09531,0.00062
286,5750,0.09541,0.00062
286,5800,0.09551,0.00062
286,5850,0.09561,0.00062
286,5900,0.0957,0.00061
286,5950,0.0958,0.00061
286,6000,0.0959,0.00061
286,6050,0.09599,0.00061
286,6100,0.09609,0.00061
286,6150,0.09619,0.00061
286,6200,0.09628,0.00061
286,6250,0.09638,0.00061
286,6300,0.09647,0.00061
286,6350,0.09657,0.00061
286,6400,0.09666,0.00061
286,6450,0.09675,0.00061
286,6500,0.09685,0.00061
286,6550,0.09694,0.00061
286,6600,0.09703,0.00061
286,6650,0.09712,0.00061
286,6700,0.09722,0.00061
286,6750,0.09731,0.00061
286,6800,0.0974,0.00061
286,6850,0.09749,0.00061
286,6900,0.09758,0.00061
286,6950,0.09767,0.00061
286,7000,0.09776,0.00061
288,4500,0.09026,0.00062
288,4550,0.09038,0.00062
288,4600,0.0905,0.00062
288,4650,0.09062,0.00062
288,4700,0.09073,0.00062
288,4750,0.09085,0.00062
288,4800,0.09097,0.00062
288,4850,0.09108,0.00062
288,4900,0.0912,0.00062
288,4950,0.09131,0.00062
288,5000,0.09142,0.00062
288,5050,0.09154,0.00062
288,5100,0.09165,0.00062
288,5150,0.09176,0.00062
288,5200,0.09187,0.00061
288,5250,0.09198,0.00061
288,5300,0.09209,0.00061
288,5350,0.0922,0.00061
288,5400,0.09231,0.00061
288,5450,0.09242,0.00061
288,5500,0.09252,0.00061
288,5550,0.09263,0.00061
288,5600,0.09274,0.00061
288,5650,0.09284,0.00061
288,5700,0.09295,0.00061
288,5750,0.09305,0.00061
288,5800,0.09316,0.00061
288,5850,0.09326,0.00061
288,5900,0.09337,0.00061
288,5950,0.09347,0.00061
288,6000,0.09357,0.00061
288,6050,0.09367,0.00061
288,6100,0.09378,0.00061
288,6150,0.09388,0.00061
288,6200,0.09398,0.00061
288,6250,0.09408,0.00061
288,6300,0.09418,0.00061
288,6350,0.09428,0.00061
288,6400,0.09438,0.00061
288,6450,0.09448,0.00061
288,6500,0.09457,0.00061
288,6550,0.09467,0.00061
288,6600,0.09477,0.00061
288,6650,0.09487,0.00061
288,6700,0.09496,0.0006
288,6750,0.09506,0.0006
288,6800,0.09516,0.0006
288,6850,0.09525,0.0006
288,6900,0.09535,0.0006
288,6950,0.09544,0.0006
288,7000,0.09554,0.0006
290,4750,0.08829,0.00062
290,4800,0.08842,0.00062
290,4850,0.08854,0.00061
290,4900,0.08866,0.00061
290,4950,0.08879,0.00061
290,5000,0.08891,0.00061
290,5050,0.08903,0.00061
290,5100,0.08915,0.00061
290,5150,0.08927,0.00061
290,5200,0.08939,0.00061
290,5250,0.08951,0.00061
290,5300,0.08962,0.00061
290,5350,0.08974,0.00061
290,5400,0.08986,0.00061
290,5450,0.08997,0.00061
290,5500,0.09009,0.00061
290,5550,0.0902,0.00061
290,5600,0.09032,0.00061
290,5650,0.09043,0.00061
290,5700,0.09054,0.00061
290,5750,0.09066,0.00061
290,5800,0.09077,0.00061
290,5850,0.09088,0.00061
290,5900,0.09099,0.00061
290,5950,0.0911,0.00061
290,6000,0.09121,0.0006
290,6050,0.09132,0.0006
290,6100,0.09142,0.0006
290,6150,0.09153,0.0006
290,6200,0.09164,0.0006
290,6250,0.09175,0.0006
290,6300,0.09185,0.0006
290,6350,0.09196,0.0006
290,6400,0.09206,0.0006
290,6450,0.09217,0.0006
290,6500,0.09227,0.0006
290,6550,0.09238,0.0006
290,6600,0.09248,0.0006
290,6650,0.09258,0.0006
290,6700,0.09268,0.0006
290,6750,0.09279,0.0006
290,6800,0.09289,0.0006
290,6850,0.09299,0.0006
290,6900,0.09309,0.0006
290,6950,0.09319,0.0006
290,7000,0.09329,0.0006
292,4950,0.08619,0.00061
292,5000,0.08633,0.00061
292,5050,0.08646,0.00061
292,5100,0.08659,0.00061
292,5150,0.08672,0.00061
292,5200,0.08685,0.00061
292,5250,0.08697,0.00061
292,5300,0.0871,0.00061
292,5350,0.08723,0.00061
292,5400,0.08735,0.00061
292,5450,0.08748,0.00061
292,5500,0.0876,0.00061
292,5550,0.08772,0.00061
292,5600,0.08785,0.0006
292,5650,0.08797,0.0006
292,5700,0.08809,0.0006
292,5750,0.08821,0.0006
292,5800,0.08833,0.0006
292,5850,0.08845,0.0006
292,5900,0.08856,0.0006
292,5950,0.08868,0.0006
292,6000,0.0888,0.0006
292,6050,0.08892,0.0006
292,6100,0.08903,0.0006
292,6150,0.08915,0.0006
292,6200,0.08926,0.0006
292,6250,0.08937,0.0006
292,6300,0.08949,0.0006
292,6350,0.0896,0.0006
292,6400,0.08971,0.0006
292,6450,0.08982,0.0006
292,6500,0.08993,0.0006
292,6550,0.09004,0.0006
292,6600,0.09015,0.0006
292,6650,0.09026,0.0006
292,6700,0.09037,0.0006
292,6750,0.09048,0.0006
292,6800,0.09059,0.0006
292,6850,0.09069,0.0006
292,6900,0.0908,0.0006
292,6950,0.09091,0.0006
292,7000,0.09101,0.0006
294,5200,0.08423,0.00061
294,5250,0.08437,0.00061
294,5300,0.08451,0.00061
294,5350,0.08464,0.00061
294,5400,0.08478,0.00061
294,5450,0.08491,0.00061
294,5500,0.08505,0.0006
294,5550,0.08518,0.0006
294,5600,0.08531,0.0006
294,5650,0.08544,0.0006
294,5700,0.08557,0.0006
294,5750,0.0857,0.0006
294,5800,0.08583,0.0006
294,5850,0.08596,0.0006
294,5900,0.08609,0.0006
294,5950,0.08621,0.0006
294,6000,0.08634,0.0006
294,6050,0.08646,0.0006
294,6100,0.08659,0.0006
294,6150,0.08671,0.0006
294,6200,0.08683,0.0006
294,6250,0.08696,0.0006
294,6300,0.08708,0.0006
294,6350,0.0872,0.0006
294,6400,0.08732,0.0006
294,6450,0.08744,0.0006
294,6500,0.08755,0.0006
294,6550,0.08767,0.00059
294,6600,0.08779,0.00059
294,6650,0.08791,0.00059
294,6700,0.08802,0.00059
294,6750,0.08814,0.00059
294,6800,0.08825,0.00059
294,6850,0.08837,0.00059
294,6900,0.08848,0.00059
294,6950,0.08859,0.00059
294,7000,0.0887,0.00059
296,5400,0.08215,0.00061
296,5450,0.08229,0.00061
296,5500,0.08244,0.0006
296,5550,0.08258,0.0006
296,5600,0.08272,0.0006
296,5650,0.08286,0.0006
296,5700,0.083,0.0006
296,5750,0.08314,0.0006
296,5800,0.08328,0.0006
296,5850,0.08342,0.0006
296,5900,0.08355,0.0006
296,5950,0.08369,0.0006
296,6000,0.08382,0.0006
296,6050,0.08396,0.0006
296,6100,0.08409,0.0006
296,6150,0.08422,0.0006
296,6200,0.08436,0.0006
296,6250,0.08449,0.00059
296,6300,0.08462,0.00059
296,6350,0.08475,0.00059
296,6400,0.08488,0.00059
296,6450,0.085,0.00059
296,6500,0.08513,0.00059
296,6550,0.08526,0.00059
296,6600,0.08538,0.00059
296,6650,0.08551,0.00059
296,6700,0.08563,0.00059
296,6750,0.08575,0.00059
296,6800,0.08587,0.00059
296,6850,0.086,0.00059
296,6900,0.08612,0.00059
296,6950,0.08624,0.00059
296,7000,0.08636,0.00059
298,5650,0.08025,0.0006
298,5700,0.0804,0.0006
298,5750,0.08054,0.0006
298,5800,0.08069,0.0006
298,5850,0.08083,0.0006
298,5900,0.08098,0.0006
298,5950,0.08112,0.0006
298,6000,0.08126,0.0006
298,6050,0.08141,0.0006
298,6100,0.08155,0.0006
298,6150,0.08169,0.00059
298,6200,0.08183,0.00059
298,6250,0.08197,0.00059
298,6300,0.08211,0.00059
298,6350,0.08225,0.00059
298,6400,0.08238,0.00059
298,6450,0.08252,0.00059
298,6500,0.08266,0.00059
298,6550,0.08279,0.00059
298,6600,0.08293,0.00059
298,6650,0.08306,0.00059
298,6700,0.08319,0.00059
298,6750,0.08332,0.00059
298,6800,0.08345,0.00059
298,6850,0.08358,0.00059
298,6900,0.08371,0.00059
298,6950,0.08384,0.00059
298,7000,0.08397,0.00059
300,5900,0.07846,0.00059
300,5950,0.07859,0.00059
300,6000,0.07873,0.00059
300,6050,0.07887,0.00059
300,6100,0.07901,0.00059
300,6150,0.07915,0.00059
300,6200,0.07929,0.00059
300,6250,0.07944,0.00059
300,6300,0.07958,0.00059
300,6350,0.07972,0.00059
300,6400,0.07986,0.00059
300,6450,0.08001,0.00059
300,6500,0.08015,0.00059
300,6550,0.08029,0.00059
300,6600,0.08043,0.00059
300,6650,0.08058,0.00059
300,6700,0.08072,0.00059
300,6750,0.08086,0.00059
300,6800,0.08099,0.00059
300,6850,0.08113,0.00059
300,6900,0.08127,0.00059
300,6950,0.08141,0.00058
300,7000,0.08154,0.00058
302,6200,0.077,0.00057
302,6250,0.07709,0.00057
302,6300,0.0772,0.00058
302,6350,0.07732,0.00058
302,6400,0.07744,0.00058
302,6450,0.07757,0.00058
302,6500,0.0777,0.00058
302,6550,0.07784,0.00058
302,6600,0.07797,0.00058
302,6650,0.07811,0.00058
302,6700,0.07825,0.00058
302,6750,0.07839,0.00058
302,6800,0.07853,0.00058
302,6850,0.07867,0.00058
302,6900,0.07882,0.00058
302,6950,0.07896,0.00058
302,7000,0.0791,0.00058
304,6450,0.07594,0.00057
304,6500,0.07589,0.00056
304,6550,0.0759,0.00056
304,6600,0.07593,0.00056
304,6650,0.07599,0.00056
304,6700,0.07606,0.00056
304,6750,0.07615,0.00056
304,6800,0.07626,0.00056
304,6850,0.07637,0.00057
304,6900,0.07648,0.00057
304,6950,0.07661,0.00057
304,7000,0.07673,0.00057
306,6750,0.07597,0.00075
306,6800,0.07554,0.00064
306,6850,0.07528,0.00059
306,6900,0.07512,0.00056
306,6950,0.07503,0.00055
306,7000,0.075,0.00055
